time,latitude,longitude,depth,ph
2025-02-15,58.33425,5.88863,7.5,8.054681293585922
2025-02-15,58.33425,5.88863,10.0,8.051937266972415
2025-02-15,58.33425,5.88863,12.5,8.046949028826047
2025-02-15,58.33425,5.88863,15.0,8.039783971574442
2025-02-15,58.33425,5.88863,20.0,8.028262273100285
2025-02-15,58.33425,5.88863,25.0,8.016358470257668
2025-02-15,58.33425,5.88863,30.0,8.001438262280528
2025-02-15,58.33425,5.88863,40.0,7.984740495220814
2025-02-15,58.33425,5.88863,50.0,7.977293873238791
2025-02-15,58.33425,5.88863,60.0,7.974778113937467
2025-02-15,58.33425,5.88863,70.0,7.971468228997589
2025-02-15,58.33425,5.88863,80.0,7.968623904489322
2025-02-15,58.33425,5.88863,90.0,7.966781351558168
2025-02-15,58.33425,5.88863,100.0,7.965686531219432
2025-02-15,58.33425,5.88863,125.0,7.963123013564054
2025-02-15,58.33425,5.88863,150.0,7.9652954087284975
2025-02-15,58.33425,5.88863,175.0,7.968319938691818
2025-02-15,58.33425,5.99974,0.5,8.058243751525879
2025-02-15,58.33425,5.99974,1.5,8.058144612270548
2025-02-15,58.33425,5.99974,2.5,8.058029676419281
2025-02-15,58.33425,5.99974,5.0,8.056848873812129
2025-02-15,58.33425,5.99974,7.5,8.054101223411116
2025-02-15,58.33425,5.99974,10.0,8.049262871318236
2025-02-15,58.33425,5.99974,12.5,8.044493501295396
2025-02-15,58.33425,5.99974,15.0,8.039443303664358
2025-02-15,58.33425,5.99974,20.0,8.034892614391387
2025-02-15,58.33425,5.99974,25.0,8.02997259265128
2025-02-15,58.33425,5.99974,30.0,8.021323757994208
2025-02-15,58.33425,5.99974,40.0,8.004216795686455
2025-02-15,58.33425,5.99974,50.0,7.987860879467393
2025-02-15,58.33425,5.99974,60.0,7.978298783202788
2025-02-15,58.33425,5.99974,70.0,7.974758543305917
2025-02-15,58.33425,5.99974,80.0,7.975076872696967
2025-02-15,58.33425,5.99974,90.0,7.975039672537252
2025-02-15,58.33425,5.99974,100.0,7.975976064695872
2025-02-15,58.33425,5.99974,125.0,7.9824262621852995
2025-02-15,58.33425,6.11085,0.5,8.05274772644043
2025-02-15,58.33425,6.11085,1.5,8.052670690678216
2025-02-15,58.33425,6.11085,2.5,8.052586482064184
2025-02-15,58.33425,6.11085,5.0,8.052178100945696
2025-02-15,58.33425,6.11085,7.5,8.05064869146844
2025-02-15,58.33425,6.11085,10.0,8.046954273099244
2025-02-15,58.33425,6.11085,12.5,8.042864590468419
2025-02-15,58.33425,6.11085,15.0,8.038746665986624
2025-02-15,58.33425,6.11085,20.0,8.028849857488483
2025-02-15,58.33425,6.11085,25.0,8.020520958480324
2025-02-15,58.33425,6.11085,30.0,8.012379025414303
2025-02-15,58.33425,6.11085,40.0,7.997057708186931
2025-02-15,58.33425,6.11085,50.0,7.989038464716788
2025-02-15,58.33425,6.11085,60.0,7.99412264540457
2025-02-15,58.33425,8.66638,0.5,8.13786220550537
2025-02-15,58.33425,8.66638,1.5,8.137749572497182
2025-02-15,58.33425,8.66638,2.5,8.137636904484951
2025-02-15,58.33425,8.66638,5.0,8.137264139177665
2025-02-15,58.33425,8.66638,7.5,8.135005902627363
2025-02-15,58.33425,8.66638,10.0,8.134130222619502
2025-02-15,58.33425,8.77749,0.5,8.138458251953125
2025-02-15,58.33425,8.77749,1.5,8.138350076873008
2025-02-15,58.33425,8.77749,2.5,8.138152693080821
2025-02-15,58.33425,8.77749,5.0,8.136759663154868
2025-02-15,58.33425,8.77749,7.5,8.119843025444359
2025-02-15,58.33425,8.77749,10.0,8.106053956118036
2025-02-15,58.33425,8.77749,12.5,8.085889752640046
2025-02-15,58.33425,8.77749,15.0,8.07605827368601
2025-02-15,58.33425,8.77749,20.0,8.04885404132152
2025-02-15,58.33425,8.77749,25.0,8.025475117266783
2025-02-15,58.33425,8.77749,30.0,8.004526218727612
2025-02-15,58.33425,8.77749,40.0,7.993002616348408
2025-02-15,58.33425,8.77749,50.0,7.993352290779002
2025-02-15,58.33425,8.77749,60.0,7.996792967219262
2025-02-15,58.33425,8.77749,70.0,8.00141091862437
2025-02-15,58.33425,8.77749,80.0,8.00596887242595
2025-02-15,58.33425,8.8886,0.5,8.132084846496584
2025-02-15,58.33425,8.8886,1.5,8.131914969375638
2025-02-15,58.33425,8.8886,2.5,8.131717594898603
2025-02-15,58.33425,8.8886,5.0,8.130094535300538
2025-02-15,58.33425,8.8886,7.5,8.1186281272077
2025-02-15,58.33425,8.8886,10.0,8.095060581553861
2025-02-15,58.33425,8.8886,12.5,8.07598709092723
2025-02-15,58.33425,8.8886,15.0,8.055739305312587
2025-02-15,58.33425,8.8886,20.0,8.019133739479315
2025-02-15,58.33425,8.8886,25.0,7.996837634562538
2025-02-15,58.33425,8.8886,30.0,7.983684451719149
2025-02-15,58.33425,8.8886,40.0,7.975230234851003
2025-02-15,58.33425,8.8886,50.0,7.975238155600623
2025-02-15,58.33425,8.8886,60.0,7.978733110407258
2025-02-15,58.33425,8.8886,70.0,7.982589446941099
2025-02-15,58.33425,8.8886,80.0,7.986182825999233
2025-02-15,58.33425,8.8886,90.0,7.989451565157899
2025-02-15,58.33425,8.8886,100.0,7.992322414441312
2025-02-15,58.33425,8.8886,125.0,7.99440852364881
2025-02-15,58.33425,8.8886,150.0,7.9954844516816035
2025-02-15,58.33425,8.8886,175.0,7.99816032729084
2025-02-15,58.33425,8.8886,200.0,8.001021430296278
2025-02-15,58.33425,8.99971,0.5,8.127006530761717
2025-02-15,58.33425,8.99971,1.5,8.12662909554041
2025-02-15,58.33425,8.99971,2.5,8.1260538612871
2025-02-15,58.33425,8.99971,5.0,8.1222176357893
2025-02-15,58.33425,8.99971,7.5,8.111603765255186
2025-02-15,58.33425,8.99971,10.0,8.082034431420787
2025-02-15,58.33425,8.99971,12.5,8.045521490289753
2025-02-15,58.33425,8.99971,15.0,8.015282027917037
2025-02-15,58.33425,8.99971,20.0,7.978999598924346
2025-02-15,58.33425,8.99971,25.0,7.9579960064576705
2025-02-15,58.33425,8.99971,30.0,7.954680963224901
2025-02-15,58.33425,8.99971,40.0,7.952136129065382
2025-02-15,58.33425,8.99971,50.0,7.957171272143091
2025-02-15,58.33425,8.99971,60.0,7.96262120061832
2025-02-15,58.33425,8.99971,70.0,7.967653017557451
2025-02-15,58.33425,8.99971,80.0,7.972131528966355
2025-02-15,58.33425,8.99971,90.0,7.975636978030669
2025-02-15,58.33425,8.99971,100.0,7.977952799632269
2025-02-15,58.33425,8.99971,125.0,7.980702188516087
2025-02-15,58.33425,8.99971,150.0,7.982367700462786
2025-02-15,58.33425,8.99971,175.0,7.983438172527341
2025-02-15,58.33425,8.99971,200.0,7.98357249039322
2025-02-15,58.33425,8.99971,250.0,7.983136563923173
2025-02-15,58.33425,8.99971,300.0,7.98538803723765
2025-02-15,58.33425,8.99971,350.0,7.991827070077647
2025-02-15,58.33425,9.11082,0.5,8.092713356018066
2025-02-15,58.33425,9.11082,1.5,8.092223361372323
2025-02-15,58.33425,9.11082,2.5,8.09168082460428
2025-02-15,58.33425,9.11082,5.0,8.084459111363598
2025-02-15,58.33425,9.11082,7.5,8.069326432887879
2025-02-15,58.33425,9.11082,10.0,8.039557757130599
2025-02-15,58.33425,9.11082,12.5,8.002737725883158
2025-02-15,58.33425,9.11082,15.0,7.980711360325004
2025-02-15,58.33425,9.11082,20.0,7.960134918487657
2025-02-15,58.33425,9.11082,25.0,7.952504100126084
2025-02-15,58.33425,9.11082,30.0,7.953943263141216
2025-02-15,58.33425,9.11082,40.0,7.962933401909026
2025-02-15,58.33425,9.11082,50.0,7.970149484356988
2025-02-15,58.33425,9.11082,60.0,7.974051521703841
2025-02-15,58.33425,9.11082,70.0,7.976540649406194
2025-02-15,58.33425,9.11082,80.0,7.977409256623724
2025-02-15,58.33425,9.11082,90.0,7.977569087046098
2025-02-15,58.33425,9.11082,100.0,7.97745008488504
2025-02-15,58.33425,9.11082,125.0,7.97590969281019
2025-02-15,58.33425,9.11082,150.0,7.972131796071504
2025-02-15,58.33425,9.11082,175.0,7.968517442146905
2025-02-15,58.33425,9.11082,200.0,7.965782499570629
2025-02-15,58.33425,9.11082,250.0,7.959777636176471
2025-02-15,58.33425,9.11082,300.0,7.956601126945149
2025-02-15,58.33425,9.11082,350.0,7.967858659712347
2025-02-15,58.33425,9.22193,0.5,8.064896583557127
2025-02-15,58.33425,9.22193,1.5,8.064436537706605
2025-02-15,58.33425,9.22193,2.5,8.063902216932009
2025-02-15,58.33425,9.22193,5.0,8.052413676567452
2025-02-15,58.33425,9.22193,7.5,8.042181942168101
2025-02-15,58.33425,9.22193,10.0,8.025556322501505
2025-02-15,58.33425,9.22193,12.5,7.998467929897074
2025-02-15,58.33425,9.22193,15.0,7.9924423717891555
2025-02-15,58.33425,9.22193,20.0,7.975492909056615
2025-02-15,58.33425,9.22193,25.0,7.966636011712261
2025-02-15,58.33425,9.22193,30.0,7.965629877111782
2025-02-15,58.33425,9.22193,40.0,7.96804290339573
2025-02-15,58.33425,9.22193,50.0,7.971594963795968
2025-02-15,58.33425,9.22193,60.0,7.9754050585731004
2025-02-15,58.33425,9.22193,70.0,7.976476048627832
2025-02-15,58.33425,9.22193,80.0,7.975852162527492
2025-02-15,58.33425,9.22193,90.0,7.974701792624175
2025-02-15,58.33425,9.22193,100.0,7.973172877947039
2025-02-15,58.33425,9.22193,125.0,7.967684170011269
2025-02-15,58.33425,9.22193,150.0,7.962892080987031
2025-02-15,58.33425,9.22193,175.0,7.960740258438495
2025-02-15,58.33425,9.22193,200.0,7.959705335343149
2025-02-15,58.33425,9.22193,250.0,7.9574419582517235
2025-02-15,58.33425,9.22193,300.0,7.95627234459494
2025-02-15,58.33425,9.22193,350.0,7.957299866400882
2025-02-15,58.33425,9.22193,400.0,7.959934613549242
2025-02-15,58.33425,9.33304,0.5,8.058277130126953
2025-02-15,58.33425,9.33304,1.5,8.057747602586796
2025-02-15,58.33425,9.33304,2.5,8.057323692982491
2025-02-15,58.33425,9.33304,5.0,8.050847878360571
2025-02-15,58.33425,9.33304,7.5,8.036146337409633
2025-02-15,58.33425,9.33304,10.0,8.019108149862703
2025-02-15,58.33425,9.33304,12.5,7.998298581502048
2025-02-15,58.33425,9.33304,15.0,7.992998684421247
2025-02-15,58.33425,9.33304,20.0,7.989690049602073
2025-02-15,58.33425,9.33304,25.0,7.987016500727758
2025-02-15,58.33425,9.33304,30.0,7.981856547794616
2025-02-15,58.33425,9.33304,40.0,7.976568326460339
2025-02-15,58.33425,9.33304,50.0,7.972013130043216
2025-02-15,58.33425,9.33304,60.0,7.969073310378533
2025-02-15,58.33425,9.33304,70.0,7.967008547585001
2025-02-15,58.33425,9.33304,80.0,7.964497740384835
2025-02-15,58.33425,9.33304,90.0,7.962616574802187
2025-02-15,58.33425,9.33304,100.0,7.960832593070288
2025-02-15,58.33425,9.33304,125.0,7.957381913322816
2025-02-15,58.33425,9.33304,150.0,7.955239633186961
2025-02-15,58.33425,9.33304,175.0,7.9539115137173955
2025-02-15,58.33425,9.33304,200.0,7.952919655721662
2025-02-15,58.33425,9.33304,250.0,7.951334434580484
2025-02-15,58.33425,9.33304,300.0,7.95007710339735
2025-02-15,58.33425,9.33304,350.0,7.948232639658122
2025-02-15,58.33425,9.33304,400.0,7.946741015427936
2025-02-15,58.33425,9.33304,450.0,7.946379196115901
2025-02-15,58.33425,9.44415,0.5,8.028358459472654
2025-02-15,58.33425,9.44415,1.5,8.028323415634338
2025-02-15,58.33425,9.44415,2.5,8.02818295019645
2025-02-15,58.33425,9.44415,5.0,8.027995394324503
2025-02-15,58.33425,9.44415,7.5,8.02600010418137
2025-02-15,58.33425,9.44415,10.0,8.025470971381724
2025-02-15,58.33425,9.44415,12.5,8.017239761754844
2025-02-15,58.33425,9.44415,15.0,8.005393249750696
2025-02-15,58.33425,9.44415,20.0,7.9858648020200125
2025-02-15,58.33425,9.44415,25.0,7.969971788249066
2025-02-15,58.33425,9.44415,30.0,7.962923002925053
2025-02-15,58.33425,9.44415,40.0,7.959114425421765
2025-02-15,58.33425,9.44415,50.0,7.959512899039035
2025-02-15,58.33425,9.44415,60.0,7.9573772649650305
2025-02-15,58.33425,9.44415,70.0,7.955775877969659
2025-02-15,58.33425,9.44415,80.0,7.954559023312757
2025-02-15,58.33425,9.44415,90.0,7.953930858821526
2025-02-15,58.33425,9.44415,100.0,7.953169954991602
2025-02-15,58.33425,9.44415,125.0,7.950920090434348
2025-02-15,58.33425,9.44415,150.0,7.948235343095222
2025-02-15,58.33425,9.44415,175.0,7.945902911238042
2025-02-15,58.33425,9.44415,200.0,7.944567968004181
2025-02-15,58.33425,9.44415,250.0,7.943477106386423
2025-02-15,58.33425,9.44415,300.0,7.941462065884161
2025-02-15,58.33425,9.44415,350.0,7.938378017182459
2025-02-15,58.33425,9.44415,400.0,7.935557571862825
2025-02-15,58.33425,9.44415,450.0,7.933217959006343
2025-02-15,58.33425,9.44415,500.0,7.931373101913816
2025-02-15,58.33425,9.55526,0.5,8.025114059448242
2025-02-15,58.33425,9.55526,1.5,8.025024974620532
2025-02-15,58.33425,9.55526,2.5,8.024948029782012
2025-02-15,58.33425,9.55526,5.0,8.024746152599288
2025-02-15,58.33425,9.55526,7.5,8.02453207817347
2025-02-15,58.33425,9.55526,10.0,8.024145878851657
2025-02-15,58.33425,9.55526,12.5,8.025460069668105
2025-02-15,58.33425,9.55526,15.0,8.026729039180665
2025-02-15,58.33425,9.55526,20.0,8.024302510394628
2025-02-15,58.33425,9.55526,25.0,8.016708931276625
2025-02-15,58.33425,9.55526,30.0,8.004365375268184
2025-02-15,58.33425,9.55526,40.0,7.984836499373181
2025-02-15,58.33425,9.55526,50.0,7.976666794391374
2025-02-15,58.33425,9.55526,60.0,7.9699078461122435
2025-02-15,58.33425,9.55526,70.0,7.962768488991514
2025-02-15,58.33425,9.55526,80.0,7.95729788985316
2025-02-15,58.33425,9.55526,90.0,7.953531153006222
2025-02-15,58.33425,9.55526,100.0,7.9507554104733
2025-02-15,58.33425,9.55526,125.0,7.945829893637339
2025-02-15,58.33425,9.55526,150.0,7.943017372858952
2025-02-15,58.33425,9.55526,175.0,7.940871378231033
2025-02-15,58.33425,9.55526,200.0,7.938971440938537
2025-02-15,58.33425,9.55526,250.0,7.935074616103523
2025-02-15,58.33425,9.55526,300.0,7.93028194654042
2025-02-15,58.33425,9.55526,350.0,7.925242238014498
2025-02-15,58.33425,9.55526,400.0,7.921093848607856
2025-02-15,58.33425,9.55526,450.0,7.918039985595853
2025-02-15,58.33425,9.55526,500.0,7.915809001927893
2025-02-15,58.33425,9.55526,600.0,7.910480515423404
2025-02-15,58.33425,9.66637,0.5,8.017805099487305
2025-02-15,58.33425,9.66637,1.5,8.017700699235172
2025-02-15,58.33425,9.66637,2.5,8.01761129866417
2025-02-15,58.33425,9.66637,5.0,8.017411610423803
2025-02-15,58.33425,9.66637,7.5,8.017083351110308
2025-02-15,58.33425,9.66637,10.0,8.016466221976039
2025-02-15,58.33425,9.66637,12.5,8.016288194755601
2025-02-15,58.33425,9.66637,15.0,8.015891502321253
2025-02-15,58.33425,9.66637,20.0,8.00862964524504
2025-02-15,58.33425,9.66637,25.0,7.982117567921156
2025-02-15,58.33425,9.66637,30.0,7.959865974637204
2025-02-15,58.33425,9.66637,40.0,7.93461352662671
2025-02-15,58.33425,9.66637,50.0,7.937908476666635
2025-02-15,58.33425,9.66637,60.0,7.944990008815715
2025-02-15,58.33425,9.66637,70.0,7.950141711603436
2025-02-15,58.33425,9.66637,80.0,7.952813660556251
2025-02-15,58.33425,9.66637,90.0,7.953044605765221
2025-02-15,58.33425,9.66637,100.0,7.951052170150571
2025-02-15,58.33425,9.66637,125.0,7.944505203528649
2025-02-15,58.33425,9.66637,150.0,7.940312412758117
2025-02-15,58.33425,9.66637,175.0,7.938329184354085
2025-02-15,58.33425,9.66637,200.0,7.936483154209499
2025-02-15,58.33425,9.66637,250.0,7.932744979758033
2025-02-15,58.33425,9.66637,300.0,7.929293392168067
2025-02-15,58.33425,9.66637,350.0,7.926436321738152
2025-02-15,58.33425,9.66637,400.0,7.922851467390244
2025-02-15,58.33425,9.66637,450.0,7.91937534170447
2025-02-15,58.33425,9.66637,500.0,7.916296990641543
2025-02-15,58.33425,9.66637,600.0,7.902237061986583
2025-02-15,58.33425,9.77748,0.5,8.018177032470703
2025-02-15,58.33425,9.77748,1.5,8.01807356346981
2025-02-15,58.33425,9.77748,2.5,8.017989792374612
2025-02-15,58.33425,9.77748,5.0,8.017803026525492
2025-02-15,58.33425,9.77748,7.5,8.01753786615189
2025-02-15,58.33425,9.77748,10.0,8.016987490737897
2025-02-15,58.33425,9.77748,12.5,8.016430343899847
2025-02-15,58.33425,9.77748,15.0,8.01461843695246
2025-02-15,58.33425,9.77748,20.0,8.006577201369529
2025-02-15,58.33425,9.77748,25.0,7.99418680068607
2025-02-15,58.33425,9.77748,30.0,7.984343872414076
2025-02-15,58.33425,9.77748,40.0,7.964634376484896
2025-02-15,58.33425,9.77748,50.0,7.95693662972816
2025-02-15,58.33425,9.77748,60.0,7.955919024448439
2025-02-15,58.33425,9.77748,70.0,7.955483483493352
2025-02-15,58.33425,9.77748,80.0,7.955275646761727
2025-02-15,58.33425,9.77748,90.0,7.954706228407383
2025-02-15,58.33425,9.77748,100.0,7.953814896191355
2025-02-15,58.33425,9.77748,125.0,7.951506217042153
2025-02-15,58.33425,9.77748,150.0,7.949215779037105
2025-02-15,58.33425,9.77748,175.0,7.946798207886488
2025-02-15,58.33425,9.77748,200.0,7.943564866994739
2025-02-15,58.33425,9.77748,250.0,7.935287163025717
2025-02-15,58.33425,9.77748,300.0,7.928212109907335
2025-02-15,58.33425,9.77748,350.0,7.9238896582607055
2025-02-15,58.33425,9.77748,400.0,7.920750945440711
2025-02-15,58.33425,9.77748,450.0,7.917474722208139
2025-02-15,58.33425,9.77748,500.0,7.914531304719217
2025-02-15,58.33425,9.77748,600.0,7.910883803931856
2025-02-15,58.33425,9.88859,0.5,8.023200035095215
2025-02-15,58.33425,9.88859,1.5,8.023100378470428
2025-02-15,58.33425,9.88859,2.5,8.02302612224941
2025-02-15,58.33425,9.88859,5.0,8.022864835417877
2025-02-15,58.33425,9.88859,7.5,8.022731013715045
2025-02-15,58.33425,9.88859,10.0,8.022554454937765
2025-02-15,58.33425,9.88859,12.5,8.022314392028122
2025-02-15,58.33425,9.88859,15.0,8.021785183480961
2025-02-15,58.33425,9.88859,20.0,8.011603942065168
2025-02-15,58.33425,9.88859,25.0,7.996787316013021
2025-02-15,58.33425,9.88859,30.0,7.986801804399843
2025-02-15,58.33425,9.88859,40.0,7.96976201195295
2025-02-15,58.33425,9.88859,50.0,7.968080485200887
2025-02-15,58.33425,9.88859,60.0,7.9669121938385725
2025-02-15,58.33425,9.88859,70.0,7.965093934198301
2025-02-15,58.33425,9.88859,80.0,7.963417932125865
2025-02-15,58.33425,9.88859,90.0,7.961822304223736
2025-02-15,58.33425,9.88859,100.0,7.960210940460072
2025-02-15,58.33425,9.88859,125.0,7.956473201581018
2025-02-15,58.33425,9.88859,150.0,7.953182831412919
2025-02-15,58.33425,9.88859,175.0,7.94986594623322
2025-02-15,58.33425,9.88859,200.0,7.9469377903853715
2025-02-15,58.33425,9.88859,250.0,7.941866130095868
2025-02-15,58.33425,9.88859,300.0,7.937244640371975
2025-02-15,58.33425,9.88859,350.0,7.933162294113888
2025-02-15,58.33425,9.88859,400.0,7.929671058676415
2025-02-15,58.33425,9.88859,450.0,7.927105680677153
2025-02-15,58.33425,9.88859,500.0,7.926484984509411
2025-02-15,58.33425,9.9997,0.5,8.020351409912108
2025-02-15,58.33425,9.9997,1.5,8.020249796162702
2025-02-15,58.33425,9.9997,2.5,8.020174456800975
2025-02-15,58.33425,9.9997,5.0,8.020024864128711
2025-02-15,58.33425,9.9997,7.5,8.019910382469655
2025-02-15,58.33425,9.9997,10.0,8.019792739360529
2025-02-15,58.33425,9.9997,12.5,8.019589121594136
2025-02-15,58.33425,9.9997,15.0,8.019076617748896
2025-02-15,58.33425,9.9997,20.0,8.00749777730801
2025-02-15,58.33425,9.9997,25.0,7.975851618410272
2025-02-15,58.33425,9.9997,30.0,7.956717686724382
2025-02-15,58.33425,9.9997,40.0,7.950517549328087
2025-02-15,58.33425,9.9997,50.0,7.956273469426634
2025-02-15,58.33425,9.9997,60.0,7.955682393344932
2025-02-15,58.33425,9.9997,70.0,7.95253761977583
2025-02-15,58.33425,9.9997,80.0,7.949789743077941
2025-02-15,58.33425,9.9997,90.0,7.947606403299685
2025-02-15,58.33425,9.9997,100.0,7.946351540553579
2025-02-15,58.33425,9.9997,125.0,7.945318583952243
2025-02-15,58.33425,9.9997,150.0,7.945069958062086
2025-02-15,58.33425,9.9997,175.0,7.94481662188108
2025-02-15,58.33425,9.9997,200.0,7.944209596410506
2025-02-15,58.33425,9.9997,250.0,7.943173190407733
2025-02-15,58.33425,9.9997,300.0,7.942050002725034
2025-02-15,58.33425,9.9997,350.0,7.939628092431018
2025-02-15,58.33425,9.9997,400.0,7.936774906636845
2025-02-15,58.33425,9.9997,450.0,7.936652722169971
2025-02-15,58.40092,4.11087,0.5,8.038433074951172
2025-02-15,58.40092,4.11087,1.5,8.038314489668709
2025-02-15,58.40092,4.11087,2.5,8.038136835984167
2025-02-15,58.40092,4.11087,5.0,8.03771044413693
2025-02-15,58.40092,4.11087,7.5,8.037147575602917
2025-02-15,58.40092,4.11087,10.0,8.035961727746377
2025-02-15,58.40092,4.11087,12.5,8.026783508544469
2025-02-15,58.40092,4.11087,15.0,8.011285214461044
2025-02-15,58.40092,4.11087,20.0,7.9839961091905085
2025-02-15,58.40092,4.11087,25.0,7.96820325376448
2025-02-15,58.40092,4.11087,30.0,7.965208613984073
2025-02-15,58.40092,4.11087,40.0,7.967931762676998
2025-02-15,58.40092,4.11087,50.0,7.971420898021179
2025-02-15,58.40092,4.11087,60.0,7.976571727523878
2025-02-15,58.40092,4.11087,70.0,7.984346213088655
2025-02-15,58.40092,4.11087,80.0,7.992666020352084
2025-02-15,58.40092,4.11087,90.0,7.999036430545005
2025-02-15,58.40092,4.11087,100.0,8.00283395112546
2025-02-15,58.40092,4.11087,125.0,8.007010573957864
2025-02-15,58.40092,4.11087,150.0,8.007331719091956
2025-02-15,58.40092,4.11087,175.0,8.006662527296914
2025-02-15,58.40092,4.11087,200.0,8.005175471559724
2025-02-15,58.40092,4.22198,0.5,8.043393135070799
2025-02-15,58.40092,4.22198,1.5,8.043257452576027
2025-02-15,58.40092,4.22198,2.5,8.043102603734354
2025-02-15,58.40092,4.22198,5.0,8.042605363329606
2025-02-15,58.40092,4.22198,7.5,8.041534975894766
2025-02-15,58.40092,4.22198,10.0,8.03994661956545
2025-02-15,58.40092,4.22198,12.5,8.035799923407358
2025-02-15,58.40092,4.22198,15.0,8.022546958237479
2025-02-15,58.40092,4.22198,20.0,7.992852357076488
2025-02-15,58.40092,4.22198,25.0,7.97437322997533
2025-02-15,58.40092,4.22198,30.0,7.965177239275786
2025-02-15,58.40092,4.22198,40.0,7.962655358482291
2025-02-15,58.40092,4.22198,50.0,7.963866451538571
2025-02-15,58.40092,4.22198,60.0,7.967994477471118
2025-02-15,58.40092,4.22198,70.0,7.973154953656369
2025-02-15,58.40092,4.22198,80.0,7.976949398214387
2025-02-15,58.40092,4.22198,90.0,7.981682744397544
2025-02-15,58.40092,4.22198,100.0,7.986641112189626
2025-02-15,58.40092,4.22198,125.0,7.997126873488252
2025-02-15,58.40092,4.22198,150.0,8.000306901622901
2025-02-15,58.40092,4.22198,175.0,7.9979428712747165
2025-02-15,58.40092,4.22198,200.0,7.992116602937549
2025-02-15,58.40092,4.22198,250.0,7.979885986035685
2025-02-15,58.40092,4.33309,0.5,8.04369831085205
2025-02-15,58.40092,4.33309,1.5,8.043573281697137
2025-02-15,58.40092,4.33309,2.5,8.04343394413411
2025-02-15,58.40092,4.33309,5.0,8.043005901977596
2025-02-15,58.40092,4.33309,7.5,8.041964549452464
2025-02-15,58.40092,4.33309,10.0,8.039888872977844
2025-02-15,58.40092,4.33309,12.5,8.035319350580103
2025-02-15,58.40092,4.33309,15.0,8.026870072904975
2025-02-15,58.40092,4.33309,20.0,8.00608994694143
2025-02-15,58.40092,4.33309,25.0,7.988037824558329
2025-02-15,58.40092,4.33309,30.0,7.977180405385438
2025-02-15,58.40092,4.33309,40.0,7.964543065240994
2025-02-15,58.40092,4.33309,50.0,7.960619905975135
2025-02-15,58.40092,4.33309,60.0,7.964540919698086
2025-02-15,58.40092,4.33309,70.0,7.970638531912551
2025-02-15,58.40092,4.33309,80.0,7.97407002741828
2025-02-15,58.40092,4.33309,90.0,7.977391085207625
2025-02-15,58.40092,4.33309,100.0,7.980705740859007
2025-02-15,58.40092,4.33309,125.0,7.989449439472788
2025-02-15,58.40092,4.33309,150.0,7.99477611936819
2025-02-15,58.40092,4.33309,175.0,7.991801706895444
2025-02-15,58.40092,4.33309,200.0,7.982635478090222
2025-02-15,58.40092,4.33309,250.0,7.9617617402925696
2025-02-15,58.40092,4.4442,0.5,8.042935371398926
2025-02-15,58.40092,4.4442,1.5,8.042839302121289
2025-02-15,58.40092,4.4442,2.5,8.04275076010173
2025-02-15,58.40092,4.4442,5.0,8.042508413202828
2025-02-15,58.40092,4.4442,7.5,8.041711442195568
2025-02-15,58.40092,4.4442,10.0,8.040653731084113
2025-02-15,58.40092,4.4442,12.5,8.037490710550951
2025-02-15,58.40092,4.4442,15.0,8.027315571052904
2025-02-15,58.40092,4.4442,20.0,8.011510536694686
2025-02-15,58.40092,4.4442,25.0,8.000370767070079
2025-02-15,58.40092,4.4442,30.0,7.989293653546975
2025-02-15,58.40092,4.4442,40.0,7.974109594135636
2025-02-15,58.40092,4.4442,50.0,7.967048559520309
2025-02-15,58.40092,4.4442,60.0,7.961199405873193
2025-02-15,58.40092,4.4442,70.0,7.962034324262547
2025-02-15,58.40092,4.4442,80.0,7.963968583728649
2025-02-15,58.40092,4.4442,90.0,7.969421440470858
2025-02-15,58.40092,4.4442,100.0,7.974259133451452
2025-02-15,58.40092,4.4442,125.0,7.9861460617237405
2025-02-15,58.40092,4.4442,150.0,7.994171495305949
2025-02-15,58.40092,4.4442,175.0,7.995662661197451
2025-02-15,58.40092,4.4442,200.0,7.992673797342101
2025-02-15,58.40092,4.4442,250.0,7.962924844062412
2025-02-15,58.40092,4.4442,300.0,7.947974033528111
2025-02-15,58.40092,4.55531,0.5,8.039917945861816
2025-02-15,58.40092,4.55531,1.5,8.039822845349274
2025-02-15,58.40092,4.55531,2.5,8.03974032062949
2025-02-15,58.40092,4.55531,5.0,8.03950235007783
2025-02-15,58.40092,4.55531,7.5,8.039159049781096
2025-02-15,58.40092,4.55531,10.0,8.037572717576207
2025-02-15,58.40092,4.55531,12.5,8.03431811038799
2025-02-15,58.40092,4.55531,15.0,8.030756409729248
2025-02-15,58.40092,4.55531,20.0,8.018123371820838
2025-02-15,58.40092,4.55531,25.0,8.006746098928426
2025-02-15,58.40092,4.55531,30.0,7.996697161299229
2025-02-15,58.40092,4.55531,40.0,7.986869029741238
2025-02-15,58.40092,4.55531,50.0,7.977465819602858
2025-02-15,58.40092,4.55531,60.0,7.9675308677657934
2025-02-15,58.40092,4.55531,70.0,7.962427093120085
2025-02-15,58.40092,4.55531,80.0,7.960172850792834
2025-02-15,58.40092,4.55531,90.0,7.962260897763642
2025-02-15,58.40092,4.55531,100.0,7.966743318837163
2025-02-15,58.40092,4.55531,125.0,7.977865859252183
2025-02-15,58.40092,4.55531,150.0,7.988049769398156
2025-02-15,58.40092,4.55531,175.0,7.99101481037299
2025-02-15,58.40092,4.55531,200.0,7.986064871709962
